tick,radius,value
69,31,3.129138834603684e-09
69,32,1.224964279342514e-09
69,33,4.816001232839108e-10
69,34,1.6719135834001294e-10
69,35,5.633669656442214e-11
69,36,1.8568090800646716e-11
69,37,6.043569919412967e-12
69,38,1.9472563096931644e-12
69,39,5.679325067904054e-13
69,40,1.6894865277326818e-13
69,41,4.47510758901419e-14
69,42,1.2780201914578427e-14
69,43,3.3520136383245063e-15
69,44,8.125583678405327e-16
69,45,2.121855327193895e-16
69,46,4.5682969964320837e-17
69,47,1.1089824671810733e-17
69,48,2.301339601447818e-18
69,49,4.439956125560392e-19
69,50,1.0032240078702013e-19
69,51,2.0152131694737085e-20
69,52,4.442486898675014e-21
69,53,7.723372491302943e-22
69,54,1.7035418039767685e-22
69,55,2.8057228136557136e-23
69,56,4.781406224794366e-24
69,57,8.879422737584035e-25
69,58,1.1903371541783205e-25
69,59,2.0085235796667964e-26
69,60,2.6890600170393905e-27
69,61,3.9250529753679394e-28
69,62,6.259112443170151e-29
69,63,5.8436226853950995e-30
69,64,8.084436781961459e-31
69,65,9.276874995686686e-32
69,66,9.224575681775592e-33
69,67,1.2391341010549386e-33
69,68,1.0100419722772722e-34
69,69,1.2968263261113692e-35
69,70,7.575101896033842e-37
70,0,0.004531072891664044
70,1,0.0044357954216151674
70,2,0.004240921036465407
70,3,0.0039740738211807665
70,4,0.003574857427604921
70,5,0.0031146389524408075
70,6,0.0026745175544714865
70,7,0.0022323189959239822
70,8,0.0018238057501541083
70,9,0.0014138330528526784
70,10,0.0010595078016538632
70,11,0.0007957791079524725
70,12,0.0005780409491601963
70,13,0.00040597037173754593
70,14,0.0002730385576972425
70,15,0.00018340204901962952
70,16,0.00011786576393957845
70,17,7.074298994611191e-05
70,18,4.2200917710941835e-05
70,19,2.507915794128827e-05
70,20,1.4708783817427556e-05
70,21,8.27332781287046e-06
70,22,4.276565594279261e-06
70,23,2.217900538756837e-06
70,24,1.1356321977967456e-06
70,25,5.494022523775013e-07
70,26,2.558442330074487e-07
70,27,1.1817890206034966e-07
70,28,5.35648324532854e-08
70,29,2.2908063194769435e-08
70,30,9.636167753295124e-09
70,31,3.81127167103255e-09
70,32,1.5145378928265294e-09
70,33,6.039526608077772e-10
70,34,2.1332035789102478e-10
70,35,7.312575177271913e-11
70,36,2.4544784150376155e-11
70,37,8.133697890886716e-12
70,38,2.668415401281804e-12
70,39,7.94859466158256e-13
70,40,2.4104348495181923e-13
70,41,6.538282409880676e-14
70,42,1.904120950145656e-14
70,43,5.107372131998885e-15
70,44,1.2695713697753072e-15
70,45,3.385195012669785e-16
70,46,7.510904339295272e-17
70,47,1.8636059940371086e-17
70,48,3.975276956739283e-18
70,49,7.899307831434922e-19
70,50,1.8268227942250025e-19
70,51,3.7968433631424735e-20
70,52,8.53815135266251e-21
70,53,1.5368951175935105e-21
70,54,3.471074127053504e-22
70,55,5.919606864899217e-23
70,56,1.0401926845636553e-23
70,57,1.982020888887762e-24
70,58,2.7747561738593337e-25
70,59,4.827318152018746e-26
70,60,6.712984226997919e-27
70,61,1.0166431375929396e-27
70,62,1.6736909238385652e-28
70,63,1.64906190779137e-29
70,64,2.35258068700557e-30
70,65,2.8435378486557005e-31
70,66,2.9490717623845937e-32
70,67,4.1423116703721694e-33
70,68,3.5714386449843534e-34
70,69,4.779480056654444e-35
70,70,3.0043538685453758e-36
71,0,0.004467479674626705
71,1,0.004374838072577636
71,2,0.004185271534771083
71,3,0.003925492302484552
71,4,0.0035363662057124093
71,5,0.00308707669663637
71,6,0.0026564957908016312
71,7,0.0022229192154200523
71,8,0.0018212750038354606
71,9,0.001416908726614003
71,10,0.0010661758725327892
71,11,0.0008040089750908992
71,12,0.0005866801843920731
71,13,0.00041409033711998117
71,14,0.0002800792530326358
71,15,0.00018920936756450986
71,16,0.0001223594489664373
71,17,7.398162232953184e-05
71,18,4.4463071733058584e-05
71,19,2.6623466389829825e-05
71,20,1.573679863117876e-05
71,21,8.924261793964212e-06
71,22,4.658389362134702e-06
71,23,2.439233423879289e-06
71,24,1.2614724323487392e-06
71,25,6.168412658111401e-07
71,26,2.905312477305249e-07
71,27,1.3578607066414886e-07
71,28,6.226923007853217e-08
71,29,2.6981756318130422e-08
71,30,1.1497604957749404e-08
71,31,4.613593433657455e-09
71,32,1.8601427204183754e-09
71,33,7.520380031530864e-10
71,34,2.7009305041802263e-10
71,35,9.413966037393805e-11
71,36,3.2159203070658085e-11
71,37,1.0843811717546811e-11
71,38,3.6201514749834198e-12
71,39,1.1005233337243456e-12
71,40,3.400051938222514e-13
71,41,9.435924047211119e-14
71,42,2.800606531190632e-14
71,43,7.676422951865895e-15
71,44,1.954939290039401e-15
71,45,5.319394523954129e-16
71,46,1.214758800466235e-16
71,47,3.0787082204150067e-17
71,48,6.744276735867937e-18
71,49,1.3789297986281271e-18
71,50,3.2622505981991584e-19
71,51,7.002879603277802e-20
71,52,1.6056204386089625e-20
71,53,2.987487822186238e-21
71,54,6.902109894913596e-22
71,55,1.217102068565878e-22
71,56,2.2023656986562728e-23
71,57,4.302209735363995e-24
71,58,6.276329678931017e-25
71,59,1.1244608553048934e-25
71,60,1.6215019094141057e-26
71,61,2.5436881280693725e-27
71,62,4.318141880939317e-28
71,63,4.4774347336646396e-29
71,64,6.580029462902087e-30
71,65,8.353837946678067e-31
71,66,9.020645002718535e-32
71,67,1.3219466677601232e-32
71,68,1.2021825089227059e-33
71,69,1.673620408823171e-34
71,70,1.1276956498653323e-35
72,0,0.004405646791398605
72,1,0.004315533167780206
72,2,0.004131060547747103
72,3,0.0038780723211526017
72,4,0.0034986597796139362
72,5,0.0030599177939033286
72,6,0.0026385781209989244
72,7,0.0022133881070695075
72,8,0.001818464729203824
72,9,0.0014196301390495584
72,10,0.0010724893209091782
72,11,0.0008119330900126285
72,12,0.0005950856165330976
72,13,0.0004220567243923155
72,14,0.00028704051101209203
72,15,0.00019499135011968128
72,16,0.00012686603356832832
72,17,7.72557026985877e-05
72,18,4.676811886860702e-05
72,19,2.8209410656175904e-05
72,20,1.6800965322972783e-05
72,21,9.603766796850228e-06
72,22,5.060881067822724e-06
72,23,2.674801838549169e-06
72,24,1.3967350236877008e-06
72,25,6.901030843472931e-07
72,26,3.2863919356431214e-07
72,27,1.5535369041118327e-07
72,28,7.205537013871418e-08
72,29,3.162069294933153e-08
72,30,1.3644518800416167e-08
72,31,5.552086355540143e-09
72,32,2.270156384816445e-09
72,33,9.301218291780499e-10
72,34,3.394794850031647e-10
72,35,1.2024471097250953e-10
72,36,4.1781797072371124e-11
72,37,1.432746752321377e-11
72,38,4.864629119884182e-12
72,39,1.5081615466753943e-12
72,40,4.744185704234079e-13
72,41,1.3459360995892966e-13
72,42,4.068929091505442e-14
72,43,1.1388744497684248e-14
72,44,2.9688594896627107e-15
72,45,8.238857160120074e-16
72,46,1.9341865922367657e-16
72,47,5.00413501536956e-17
72,48,1.12476856164028e-17
72,49,2.363943620621092e-18
72,50,5.718280088434546e-19
72,51,1.2657439028608553e-19
72,52,2.9575624103299545e-20
72,53,5.679595671719777e-21
72,54,1.3411088178254596e-21
72,55,2.4419792502977126e-22
72,56,4.544880299915016e-23
72,57,9.094792416962447e-24
72,58,1.3798949879431164e-24
72,59,2.543072409082786e-25
72,60,3.796890351865361e-26
72,61,6.160373768371047e-27
72,62,1.0771649988257206e-27
72,63,1.1723887116163773e-28
72,64,1.7731005226652626e-29
72,65,2.358460916860501e-30
72,66,2.6472592106236775e-31
72,67,4.039331449247342e-32
72,68,3.8645379889594685e-33
72,69,5.586722534765965e-34
72,70,4.0207636519140816e-35
73,0,0.004345502148112014
73,1,0.004257814422150293
73,2,0.004078233133597015
73,3,0.0038317732120951155
73,4,0.0034617159541502802
73,5,0.0030331574209384554
73,6,0.002620771695833157
73,7,0.0022037405232337307
73,8,0.0018153926426787883
73,9,0.0014220138398917408
73,10,0.0010784606949077841
73,11,0.0008195592403302967
73,12,0.0006032604245644502
73,13,0.00042986902921607
73,14,0.0002939194514689715
73,15,0.00020074416974578027
73,16,0.0001313817510021487
73,17,8.056219193641876e-05
73,18,4.911396789501848e-05
73,19,2.983576297115054e-05
73,20,1.7900726870436245e-05
73,21,1.0311760148777957e-05
73,22,5.484242288430181e-06
73,23,2.924911383653294e-06
73,24,1.5417301310455434e-06
73,25,7.694497087310461e-07
73,26,3.703650818431875e-07
73,27,1.77019604609918e-07
73,28,8.301327379358698e-08
73,29,3.687990216427677e-08
73,30,1.6108782572975955e-08
73,31,6.644100394855366e-09
73,32,2.7538125912945283e-09
73,33,1.1429753257459846e-09
73,34,4.237203161625144e-10
73,35,1.5244307547555657e-10
73,36,5.3848671529617543e-11
73,37,1.876861907937693e-11
73,38,6.477629624708462e-12
73,39,2.0466630448280127e-12
73,40,6.55157005796028e-13
73,41,1.8985666329828756e-13
73,42,5.842937598851668e-14
73,43,1.668845959568339e-14
73,44,4.44952370961373e-15
73,45,1.2586187972209225e-15
73,46,3.0342089061715724e-16
73,47,8.008917490175792e-17
73,48,1.8454647634220962e-17
73,49,3.983348671567379e-18
73,50,9.847363744432179e-19
73,51,2.2442065027999033e-19
73,52,5.341664499726495e-20
73,53,1.0572234368541071e-20
73,54,2.549341242168277e-21
73,55,4.787296283342237e-22
73,56,9.153879628870036e-23
73,57,1.8750850680939833e-23
73,58,2.953397510094199e-24
73,59,5.593139255216303e-25
73,60,8.633822620873591e-26
73,61,1.4467773176019388e-26
73,62,2.602924926520316e-27
73,63,2.9668060593052126e-28
73,64,4.6132415913980866e-29
73,65,6.414011879068421e-30
73,66,7.472200082133333e-31
73,67,1.184921828224143e-31
73,68,1.1897967757220953e-32
73,69,1.7831614444927547e-33
73,70,1.3662903722437692e-34
74,0,0.004286977534630775
74,1,0.004201619048607905
74,2,0.004026737106575302
74,3,0.0037865561586872144
74,4,0.003425513268034296
74,5,0.0030067905220453077
74,6,0.0026030828688591258
74,7,0.0021939902638060953
74,8,0.0018120754522601493
74,9,0.0014240756430876841
74,10,0.0010841021731540063
74,11,0.000826895155264048
74,12,0.0006112079595985421
74,13,0.00043752703761100155
74,14,0.0003007135004941516
74,15,0.0002064642525643436
74,16,0.00013590299801297158
74,17,8.389812019008025e-05
74,18,5.1498529212257235e-05
74,19,3.1501259407062165e-05
74,20,1.9035475520239307e-05
74,21,1.1048110282938648e-05
74,22,5.9286367801741715e-06
74,23,3.1898431621779434e-06
74,24,1.6967547174265253e-06
74,25,8.551384141747156e-07
74,26,4.1590618986017256e-07
74,27,2.009241299276855e-07
74,28,9.523596997904695e-08
74,29,4.281711512823888e-08
74,30,1.8924324568911474e-08
74,31,7.908386446732812e-09
74,32,3.3212392624723845e-09
74,33,1.3959071967477292e-09
74,34,5.253494242501719e-10
74,35,1.9188694136487188e-10
74,36,6.886977236343963e-11
74,37,2.4386039164152045e-11
74,38,8.550816222247086e-12
74,39,2.7516407980379173e-12
74,40,8.958690585758912e-13
74,41,2.6498149983767025e-13
74,42,8.297406450506802e-14
74,43,2.4167478486103305e-14
74,44,6.585281675736879e-15
74,45,1.89767606144049e-15
74,46,4.69287621853186e-16
74,47,1.2630488427550552e-16
74,48,2.9812364861950516e-17
74,49,6.602788696831203e-18
74,50,1.6673886332829716e-18
74,51,3.906900135219817e-19
74,52,9.468523538976249e-20
74,53,1.9289015680303617e-20
74,54,4.7463011248872184e-21
74,55,9.180915787489007e-22
74,56,1.8017186479056422e-22
74,57,3.775208762819809e-23
74,58,6.162517783864691e-24
74,59,1.198084989712754e-24
74,60,1.9095850463260263e-25
74,61,3.300555336649145e-26
74,62,6.1037860275141346e-27
74,63,7.269916964095018e-28
74,64,1.1612157372278424e-28
74,65,1.6839973672789414e-29
74,66,2.0332278725890363e-30
74,67,3.3451205355660726e-31
74,68,3.517479553888736e-32
74,69,5.45692151674649e-33
74,70,4.438149242913121e-34
75,0,0.004230008366503904
75,1,0.004146887530354633
75,2,0.00397652286675559
75,3,0.003742384090859358
75,4,0.0033900309714155457
75,5,0.0029808118495725814
75,6,0.002585517266180527
75,7,0.002184150150695047
75,8,0.0018085289165074726
75,9,0.0014258306572289903
75,10,0.0010894255665287952
75,11,0.0008339484889757921
75,12,0.0006189317192168056
75,13,0.00044503080090829017
75,14,0.00030742037229215493
75,15,0.0002121482682279394
75,16,0.00014042633338578626
75,17,8.726059098621782e-05
75,18,5.3919720972960413e-05
75,19,3.320460565521883e-05
75,20,2.020455707656674e-05
75,21,1.18126391390457e-05
75,22,6.394191212562726e-06
75,23,3.4698535047477907e-06
75,24,1.8620918303539924e-06
75,25,9.474209723389912e-07
75,26,4.6545943874206467e-07
75,27,2.27209645280934e-07
75,28,1.088192742423653e-07
75,29,4.949267956385159e-08
75,30,2.2127120076382237e-08
75,31,9.365123430124124e-09
75,32,3.9834938016033244e-09
75,33,1.6947947971138264e-09
75,34,6.472167079500482e-10
75,35,2.3989315377494384e-10
75,36,8.743757223382754e-11
75,37,3.143811636131737e-11
75,38,1.1194243027010459e-11
75,39,3.666645655537284e-12
75,40,1.2135405061593078e-12
75,41,3.6610562932666987e-13
75,42,1.165831525866834e-13
75,43,3.4606442599082814e-14
75,44,9.629972272278652e-15
75,45,2.825608440680764e-15
75,46,7.160904543099741e-16
75,47,1.9641096924159294e-16
75,48,4.7451322793883926e-17
75,49,1.0774691623439243e-17
75,50,2.778115812491228e-18
75,51,6.683953639637547e-19
75,52,1.6486791685970251e-19
75,53,3.4528123198578224e-20
75,54,8.663524519269191e-21
75,55,1.724280188137776e-21
75,56,3.469588556758416e-22
75,57,7.431516426821451e-23
75,58,1.2552590138321602e-23
75,59,2.5029867980782956e-24
75,60,4.114136702318166e-25
75,61,7.325625600766338e-26
75,62,1.3912333942795087e-26
75,63,1.7281090327389678e-27
75,64,2.833022835791747e-28
75,65,4.276963573000953e-29
75,66,5.34463678621937e-30
75,67,9.10839894883601e-31
75,68,1.000945616017565e-31
75,69,1.605141272056327e-32
75,70,1.381889666103711e-33
76,0,0.004174533447223663
76,1,0.004093563410719914
76,2,0.003927543242227504
76,3,0.003699221589694222
76,4,0.0033552490034426292
76,5,0.002955215999712255
76,6,0.002568079850048793
76,7,0.0021742320967499187
76,8,0.0018047679000171453
76,9,0.0014272933152016391
76,10,0.0010944423213183458
76,11,0.0008407268062373233
76,12,0.0006264353241606829
76,13,0.0004523806123573509
76,14,0.00031403805172544965
76,15,0.00021779312029426468
76,16,0.0001449484759154504
76,17,9.064678463349843e-05
76,18,5.6375474643794715e-05
76,19,3.494448247397859e-05
76,20,2.1407275082213888e-05
76,21,1.2605124615468573e-05
76,22,6.880996030935668e-06
76,23,3.7651738253079035e-06
76,24,2.0380099796501246e-06
76,25,1.0465429262896085e-06
76,26,5.192207883982295e-07
76,27,2.560201768158845e-07
76,28,1.2386155494282308e-07
76,29,5.696946071094615e-08
76,30,2.5755173039314833e-08
76,31,1.103593903382531e-08
76,32,4.7525951800685e-09
76,33,2.046114136140425e-09
76,34,7.925108852595062e-10
76,35,2.979582862239516e-10
76,36,1.1023622900830823e-10
76,37,4.022802443385903e-11
76,38,1.4539114517169743e-11
76,39,4.844529951233194e-12
76,40,1.6291384891285817e-12
76,41,5.009544374161335e-13
76,42,1.6215128329293253e-13
76,43,4.902467070690444e-14
76,44,1.3922048692860123e-14
76,45,4.1572847412046745e-15
76,46,1.0787053533594002e-15
76,47,3.0136326403739666e-16
76,48,7.446563562321917e-17
76,49,1.7321742902836642e-17
76,50,4.558007666313922e-18
76,51,1.1246610147753764e-18
76,52,2.822276512016591e-19
76,53,6.069508706473341e-20
76,54,1.5519027033243053e-20
76,55,3.1746975629745057e-21
76,56,6.544143750988422e-22
76,57,1.431919143994004e-22
76,58,2.4991015563511482e-23
76,59,5.1065572817685944e-24
76,60,8.646039980601913e-25
76,61,1.5841806626997604e-25
76,62,3.086847080368821e-26
76,63,3.991455270042524e-27
76,64,6.7104509031108925e-28
76,65,1.0527199934001624e-28
76,66,1.3598150947447958e-29
76,67,2.39699077497433e-30
76,68,2.747631113379494e-31
76,69,4.548619858532398e-32
76,70,4.134674860570091e-33
77,0,0.0041204947489483345
77,1,0.004041593099005455
77,2,0.003879753342679417
77,3,0.0036570347980664423
77,4,0.0033211479699592423
77,5,0.0029299974441716475
77,6,0.0025507749768719735
77,7,0.0021642471695662506
77,8,0.0018008064255909393
77,9,0.0014284774029914593
77,10,0.0010991635235348678
77,11,0.0008472375701859116
77,12,0.0006337224971901856
77,13,0.00045957698530584864
77,14,0.0003205647775646585
77,15,0.00022339593657672428
77,16,0.00014946630187909413
77,17,9.405396097407298e-05
77,18,5.886374002628357e-05
77,19,3.671955080746455e-05
77,20,2.2642894876162698e-05
77,21,1.3425303052296332e-05
77,22,7.389106430737666e-06
77,23,4.076010597706521e-06
77,24,2.2247626095174216e-06
77,25,1.1527429199760364e-06
77,26,5.77384652704624e-07
77,27,2.875009819612358e-07
77,28,1.4046348883357524e-07
77,29,6.531272976804646e-08
77,30,2.984848763305777e-08
77,31,1.2943923972357552e-08
77,32,5.641552580151555e-09
77,33,2.4569685061966006e-09
77,34,9.647821374733812e-10
77,35,3.6777405244963827e-10
77,36,1.3805118127095315e-10
77,37,5.110925740675973e-11
77,38,1.874080030677867e-11
77,39,6.348968484748678e-12
77,40,2.1683442054209863e-12
77,41,6.79170487992356e-13
77,42,2.2335337638188837e-13
77,43,6.874053212349126e-14
77,44,1.9908203343988057e-14
77,45,6.047095974090187e-15
77,46,1.6050870109976077e-15
77,47,4.56516895078348e-16
77,48,1.1529122457231188e-16
77,49,2.7452400328123856e-17
77,50,7.368976588986057e-18
77,51,1.862647110556249e-18
77,52,4.753480000295117e-19
77,53,1.048635028283436e-19
77,54,2.7305864727983326e-20
77,55,5.735701900673223e-21
77,56,1.2101904577190043e-21
77,57,2.7034536439693714e-22
77,58,4.868647252036431e-23
77,59,1.0186298527522494e-23
77,60,1.7746232272860283e-24
77,61,3.342337100739483e-25
77,62,6.676485584419259e-26
77,63,8.971636587157825e-27
77,64,1.5455949824856494e-27
77,65,2.515420067101239e-28
77,66,3.3545930468464037e-29
77,67,6.1079990985298575e-30
77,68,7.29031962606595e-31
77,69,1.2443912739726885e-31
77,70,1.1915102515093929e-32
78,0,0.004067837210037958
78,1,0.003990925690924919
78,2,0.0038331104234228456
78,3,0.003615791336897088
78,4,0.0032877091214443496
78,5,0.0029051505581745873
78,6,0.002533606450151745
78,7,0.0021542056505720678
78,8,0.0017966577232832184
78,9,0.0014293960875984787
78,10,0.0011035999042128836
78,11,0.0008534881319447159
78,12,0.0006407970439368029
78,13,0.000466620632872344
78,14,0.0003269990264538405
78,15,0.00022895405953327538
78,16,0.00015397684208704523
78,17,9.747946154301865e-05
78,18,6.138248976608063e-05
78,19,3.852845657784294e-05
78,20,2.3910647514553857e-05
78,21,1.4272871726874194e-05
78,22,7.918543427760474e-06
78,23,4.4025454438456425e-06
78,24,2.4225876616292035e-06
78,25,1.2662520831625592e-06
78,26,6.401433376544195e-07
78,27,3.217981353329185e-07
78,28,1.5872780801353785e-07
78,29,7.459004086916037e-08
78,30,3.4449030083723955e-08
78,31,1.511363966709371e-08
78,32,6.664390361286276e-09
78,33,2.935115507263375e-09
78,34,1.1679644308950266e-09
78,35,4.5124296655510835e-10
78,36,1.7177914003300264e-10
78,37,6.449151948862349e-11
78,38,2.3982107704124354e-11
78,39,8.256143535933143e-12
78,40,2.862380358789917e-12
78,41,9.126931329468354e-13
78,42,3.0481546406684635e-13
78,43,9.544379077535732e-14
78,44,2.817227970173113e-14
78,45,8.70044001803482e-15
78,46,2.3604487301515463e-15
78,47,6.831449264537577e-16
78,48,1.762099071870222e-16
78,49,4.29187256417614e-17
78,50,1.1746973068898927e-17
78,51,3.038601119671887e-18
78,52,7.882994292092104e-19
78,53,1.7821103828531392e-19
78,54,4.7231819018999463e-20
78,55,1.0177716854618388e-20
78,56,2.1963078720908858e-21
78,57,5.00614129189484e-22
78,58,9.2911703211276e-23
78,59,1.9888711872459598e-23
78,60,3.561703691684847e-24
78,61,6.888464865821481e-25
78,62,1.409477385015345e-25
78,63,1.9651901527636445e-26
78,64,3.466645787713117e-27
78,65,5.843980988484593e-28
78,66,8.03725446083451e-29
78,67,1.509698226378528e-29
78,68,1.8731679486542982e-30
78,69,3.2929270936104227e-31
78,70,3.314002517995023e-32
79,0,0.004016508547918028
79,1,0.003941512802374872
79,2,0.003787573759002361
79,3,0.003575460226627633
79,4,0.0032549143312853384
79,5,0.0028806696451951917
79,6,0.002516577568815528
79,7,0.00214411708976391
79,8,0.001792334276506287
79,9,0.0014300619440283636
79,10,0.001107761845510342
79,11,0.0008594857219070233
79,12,0.0006476628355894487
79,13,0.00047351244903173756
79,14,0.00033333949759285954
79,15,0.00023446503674577585
79,16,0.00015847727858075357
79,17,0.00010092071119129812
79,18,6.392972337995883e-05
79,19,4.0369835156377715e-05
79,20,2.5209733544721244e-05
79,21,1.5147491345417365e-05
79,22,8.469295009528084e-06
79,23,4.744935324090111e-06
79,24,2.6317072254791517e-06
79,25,1.3872934721854518e-06
79,26,7.076865047907561e-07
79,27,3.5905811905706693e-07
79,28,1.7875904019065063e-07
79,29,8.487109769615104e-08
79,30,3.960068113366093e-08
79,31,1.7571119330004444e-08
79,32,7.83616915613699e-09
79,33,3.4889922543951678e-09
79,34,1.4063973532259591e-09
79,35,5.504941546115237e-10
79,36,2.1243843068502717e-10
79,37,8.084695501525112e-11
79,38,3.0476812192243226e-11
79,39,1.0656599473185016e-11
79,40,3.748939215774316e-12
79,41,1.2161929026537846e-12
79,42,4.123138132316912e-13
79,43,1.3128157675155431e-13
79,44,3.9470340602641545e-14
79,45,1.2387917414581899e-14
79,46,3.4325443776879607e-15
79,47,1.0103953813733264e-15
79,48,2.660137142511666e-16
79,49,6.622943542035793e-17
79,50,1.8475445691647688e-17
79,51,4.885912667390459e-18
79,52,1.2880656280868907e-18
79,53,2.98134203749195e-19
79,54,8.037911212065265e-20
79,55,1.775246606780633e-20
79,56,3.915225300807822e-21
79,57,9.10054796250396e-22
79,58,1.7386116206240713e-22
79,59,3.8049542606254415e-23
79,60,6.997594096372785e-24
79,61,1.3884306733725526e-24
79,62,2.907809566873028e-25
79,63,4.2004658114951816e-26
79,64,7.581843958752818e-27
79,65,1.3220166198647215e-27
79,66,1.8730088088349656e-28
79,67,3.625207689663246e-29
79,68,4.6686209548771685e-30
79,69,8.44357992703482e-31
79,70,8.91341107437168e-32
80,0,0.0039664590859342045
80,1,0.0038933084153964757
80,2,0.0037431045256139735
80,3,0.0035360118135482578
80,4,0.0032227460744548102
80,5,0.0028565489587821374
80,6,0.0024996911713650255
80,7,0.002133990356431455
80,8,0.0017878478653656292
80,9,0.001430486981341592
80,10,0.0011116593874657627
80,11,0.0008652374425029661
80,12,0.0006543237932635052
80,13,0.00048025349103504936
80,14,0.0003395850981329427
80,15,0.00023992661153363423
80,16,0.00016296494103914652
80,17,0.00010437521922433963
80,18,6.650347082972956e-05
80,19,4.2242315520383854e-05
80,20,2.653932662441166e-05
80,21,1.6048788516251553e-05
80,22,9.041317353968974e-06
80,23,5.1033128207464845e-06
80,24,2.852327271878686e-06
80,25,1.5160815664118814e-06
80,26,7.802006618394721e-07
80,27,3.9942741985581295e-07
80,28,2.0066324413294332e-07
80,29,9.622761085755142e-08
80,30,4.534917961919219e-08
80,31,2.0343862486014918e-08
80,32,9.173002941449284e-09
80,33,4.127738573705112e-09
80,34,1.6848473056815502e-09
80,35,6.678992180112752e-10
80,36,2.6117963465702626e-10
80,37,1.0071669977100235e-10
80,38,3.847344353483043e-11
80,39,1.3657271298233116e-11
80,40,4.873216678952443e-12
80,41,1.607565095450127e-12
80,42,5.530052970334052e-13
80,43,1.7895974590317893e-13
80,44,5.4772844269124885e-14
80,45,1.746272164733e-14
80,46,4.938278763754918e-15
80,47,1.4777876514031938e-15
80,48,3.9687092245598315e-16
80,49,1.0093418747243205e-16
80,50,2.868552758318673e-17
80,51,7.74861307773378e-18
80,52,2.0750772411251363e-18
80,53,4.91318988822143e-19
80,54,1.346798614839832e-19
80,55,3.046165911229492e-20
80,56,6.861276692144856e-21
80,57,1.625486028656433e-21
80,58,3.193069277082629e-22
80,59,7.139454868850167e-23
80,60,1.3471725299108144e-23
80,61,2.7398305187778837e-24
80,62,5.8688885223985575e-25
80,63,8.771569307593695e-26
80,64,1.618946130301388e-26
80,65,2.9159367045590474e-27
80,66,4.251522612644289e-28
80,67,8.469712405772555e-29
80,68,1.1304888277689635e-29
80,69,2.1013737621827445e-30
80,70,2.3224341998891727e-31
81,0,0.003917641592992701
81,1,0.0038462687352976387
81,2,0.003699665691625885
81,3,0.0034974177006431404
81,4,0.003191187406646421
81,5,0.0028327827217911375
81,6,0.0024829496762214754
81,7,0.0021238336861821097
81,8,0.0017832096073885988
81,9,0.0014306826677512657
81,10,0.0011153022352819342
81,11,0.0008707502622852186
81,12,0.0006607838739138861
81,13,0.000486844963087044
81,14,0.0003457349292766665
81,15,0.00024533671373811193
81,16,0.00016743730294836566
81,17,0.00010784058010493357
81,18,6.910179567196446e-05
81,19,4.414452410474953e-05
81,20,2.789857698049214e-05
81,21,1.697635819205146e-05
81,22,9.634536102503657e-06
81,23,5.477786505624353e-06
81,24,3.0846374652162153e-06
81,25,1.6528218198358556e-06
81,26,8.578686820832048e-07
81,27,4.4305213501518884e-07
81,28,2.2454774210435978e-07
81,29,1.0873314718045993e-07
81,30,5.174205768087833e-08
81,31,2.3460823024668823e-08
81,32,1.0692071967016523e-08
81,33,4.861218012469377e-09
81,34,2.0085278976881105e-09
81,35,8.06088047209306e-10
81,36,3.192964762797798e-10
81,37,1.2471773139153824e-10
81,38,4.82593227419925e-11
81,39,1.7383690149127297e-11
81,40,6.2890572458549974e-12
81,41,2.108486870015107e-12
81,42,7.356920312996593e-13
81,43,2.4186148080476634e-13
81,44,7.531495932702166e-14
81,45,2.438176123475033e-14
81,46,7.0319046530232365e-15
81,47,2.1383662100436256e-15
81,48,5.854434428373391e-16
81,49,1.5199876739588476e-16
81,50,4.399110453841449e-17
81,51,1.2127457959847436e-17
81,52,3.297964734168601e-18
81,53,7.981397671250306e-19
81,54,2.22338395412682e-19
81,55,5.14583429089582e-20
81,56,1.182974828320477e-20
81,57,2.8549450252313004e-21
81,58,5.760563236574794e-22
81,59,1.3150619622875884e-22
81,60,2.5438750404221506e-23
81,61,5.2985561343662284e-24
81,62,1.1600575823299318e-24
81,63,1.7915726328496434e-25
81,64,3.378977370450605e-26
81,65,6.2787610027590796e-27
81,66,9.412103607740877e-28
81,67,1.92793519507524e-28
81,68,2.663443633701018e-29
81,69,5.083610063501967e-30
81,70,5.871718104596425e-31
82,0,0.00387001113489824
82,1,0.0038003520580035706
82,2,0.00365722191555928
82,3,0.0034596506826409428
82,4,0.003160221943912231
82,5,0.0028093651433079314
82,6,0.0024663551186111955
82,7,0.002113654724551613
82,8,0.001778429995802109
82,9,0.0014306599547689418
82,10,0.0011186997670236882
82,11,0.0008760310111864138
82,12,0.0006670470576632361
82,13,0.0004932882012075165
82,14,0.0003517882730696671
82,15,0.000250693450707067
82,16,0.0001718919775838584
82,17,0.00011131447376578981
82,18,7.17227978118125e-05
82,19,4.6075088357928825e-05
82,20,2.9286614703368163e-05
82,21,1.7929766070144234e-05
82,22,1.0248847675659848e-05
82,23,5.86844138296007e-06
82,24,3.328811049895382e-06
82,25,1.7977102668612844e-06
82,26,9.408693536652687e-07
82,27,4.900775891287581e-07
82,28,2.50520850990887e-07
82,29,1.2246297206444823e-07
82,30,5.882856817124546e-08
82,31,2.6952390922178022e-08
82,32,1.2411631463825655e-08
82,33,5.700036510046066e-09
82,34,2.383119398361024e-09
82,35,9.679644840042996e-10
82,36,3.8823689700712787e-10
82,37,1.535499931245738e-10
